ID;BUILDING TYPE;DEM (m);DSM (s);BUILDING HEIGHT (m);FOOTPRINT AREA (m2);FLOOR AREA (m2);;Floor height (m);3.6;m
30478.00;yes;2.80;10.28;7.48;235.39;489.14;;;;
30479.00;yes;1.00;12.94;11.95;401.07;1330.92;;;;
30480.00;yes;4.17;13.14;8.97;324.12;807.80;;;;
30481.00;yes;4.40;14.50;10.10;176.45;495.25;;;;
30482.00;yes;4.26;16.34;12.09;222.75;747.78;;;;
30483.00;yes;3.02;12.00;8.98;207.97;518.88;;;;
30484.00;yes;4.13;11.90;7.77;223.02;481.31;;;;
30485.00;yes;2.86;13.69;10.84;173.51;522.27;;;;
30486.00;yes;2.59;12.65;10.06;208.21;581.53;;;;
30487.00;yes;3.65;10.20;6.55;78.97;143.71;;;;
30488.00;yes;2.52;10.57;8.05;348.49;779.07;;;;
30489.00;yes;4.13;15.46;11.34;154.69;487.20;;;;
30490.00;yes;4.13;15.36;11.23;83.56;260.60;;;;
30491.00;yes;4.13;13.45;9.31;46.55;120.44;;;;
30492.00;yes;4.12;16.47;12.36;139.04;477.20;;;;
30493.00;yes;4.13;15.00;10.87;218.46;659.87;;;;
30494.00;yes;2.53;9.39;6.86;188.78;359.68;;;;
30495.00;yes;3.45;12.66;9.22;176.73;452.46;;;;
30496.00;yes;4.15;17.97;13.83;205.57;789.62;;;;
30497.00;yes;3.50;10.67;7.17;165.21;329.02;;;;
30498.00;yes;4.13;14.10;9.98;223.80;620.34;;;;
30499.00;yes;4.33;12.60;8.26;397.25;911.72;;;;
30500.00;yes;4.31;16.65;12.34;180.78;619.75;;;;
30501.00;yes;4.14;16.00;11.86;63.19;208.19;;;;
30502.00;yes;4.48;13.99;9.50;100.44;265.17;;;;
30503.00;yes;2.53;13.26;10.73;191.58;571.27;;;;
30504.00;yes;4.13;15.00;10.87;179.25;541.37;;;;
30505.00;yes;2.53;12.72;10.20;177.29;502.09;;;;
30506.00;yes;4.12;14.25;10.13;43.06;121.19;;;;
30507.00;yes;2.53;12.95;10.43;286.98;831.10;;;;
30508.00;yes;4.09;16.04;11.95;61.78;205.12;;;;
30509.00;yes;2.88;11.38;8.50;246.34;581.67;;;;
30510.00;yes;4.12;14.72;10.60;229.12;674.41;;;;
30511.00;yes;4.15;18.00;13.85;127.11;488.96;;;;
30512.00;yes;4.51;15.38;10.87;502.05;1515.25;;;;
30513.00;yes;4.13;12.74;8.61;277.33;663.44;;;;
30514.00;yes;3.26;14.86;11.60;208.49;672.03;;;;
30515.00;yes;2.37;9.15;6.78;181.65;342.08;;;;
30516.00;yes;4.14;16.00;11.86;187.01;616.21;;;;
30517.00;yes;3.90;12.97;9.07;182.30;459.43;;;;
30518.00;yes;2.53;12.17;9.64;154.80;414.67;;;;
30519.00;yes;4.13;13.19;9.07;249.24;627.70;;;;
30520.00;yes;4.13;14.75;10.63;127.38;376.01;;;;
30521.00;yes;2.58;12.06;9.47;191.56;504.14;;;;
30522.00;yes;4.27;13.53;9.25;213.16;547.95;;;;
30523.00;yes;4.13;16.01;11.89;344.20;1136.41;;;;
30524.00;yes;4.12;17.67;13.55;236.83;891.72;;;;
30525.00;yes;3.93;14.35;10.42;82.56;239.01;;;;
30526.00;yes;4.13;14.46;10.34;343.09;985.31;;;;
30527.00;yes;3.88;14.68;10.80;170.80;512.33;;;;
30528.00;yes;4.13;16.90;12.77;298.59;1059.22;;;;
30529.00;yes;3.60;13.30;9.70;230.08;619.83;;;;
30530.00;yes;4.40;13.77;9.37;115.36;300.18;;;;
30531.00;yes;4.13;17.16;13.04;274.53;994.25;;;;
30532.00;yes;4.01;14.86;10.84;98.55;296.86;;;;
30533.00;yes;3.59;14.64;11.05;417.73;1282.06;;;;
30534.00;yes;4.17;12.81;8.64;280.00;672.30;;;;
30535.00;yes;3.05;12.14;9.08;253.85;640.55;;;;
30536.00;yes;4.04;15.31;11.27;47.07;147.30;;;;
30537.00;yes;4.02;12.56;8.54;264.85;628.22;;;;
30538.00;yes;3.58;12.14;8.56;186.19;442.79;;;;
30539.00;yes;2.53;11.74;9.21;261.59;669.49;;;;
30540.00;yes;4.13;14.01;9.88;195.40;536.25;;;;
30541.00;yes;3.75;14.42;10.66;212.11;628.36;;;;
30542.00;yes;2.82;13.59;10.77;138.47;414.20;;;;
30543.00;yes;4.01;12.89;8.88;339.74;837.77;;;;
30544.00;yes;4.13;13.49;9.36;303.84;789.74;;;;
30545.00;yes;4.13;14.00;9.87;299.14;820.46;;;;
30546.00;yes;2.95;12.21;9.26;186.15;478.92;;;;
30547.00;yes;4.12;13.75;9.63;169.39;452.99;;;;
30548.00;yes;4.12;12.45;8.32;216.41;500.36;;;;
30549.00;yes;4.13;15.36;11.24;155.79;486.22;;;;
30550.00;yes;2.75;14.55;11.80;243.09;796.47;;;;
30551.00;yes;2.80;12.35;9.55;267.77;710.02;;;;
30552.00;yes;4.13;12.28;8.16;246.99;559.52;;;;
30553.00;yes;2.53;13.49;10.97;281.91;858.79;;;;
30554.00;yes;4.44;15.72;11.27;174.62;546.75;;;;
30555.00;yes;4.12;14.40;10.28;288.07;822.38;;;;
30556.00;yes;3.59;13.00;9.40;204.03;532.93;;;;
30557.00;yes;4.13;17.74;13.61;149.61;565.72;;;;
30558.00;yes;2.53;13.59;11.07;222.43;683.67;;;;
30559.00;yes;4.12;13.62;9.50;202.21;533.43;;;;
30560.00;yes;4.13;15.20;11.07;184.35;566.86;;;;
30561.00;yes;4.41;13.98;9.57;170.19;452.54;;;;
30562.00;yes;4.42;15.00;10.58;271.28;797.47;;;;
30563.00;yes;4.12;16.99;12.87;198.17;708.59;;;;
30564.00;yes;3.04;12.12;9.07;329.03;829.38;;;;
30565.00;yes;3.26;12.88;9.62;155.03;414.08;;;;
30566.00;yes;4.13;14.78;10.66;266.81;789.76;;;;
30567.00;yes;4.13;14.64;10.51;137.48;401.38;;;;
30568.00;yes;4.12;16.96;12.84;263.97;941.28;;;;
30569.00;yes;4.13;13.84;9.71;259.64;700.54;;;;
30570.00;yes;4.13;15.51;11.38;37.00;116.92;;;;
30571.00;yes;3.74;13.91;10.17;273.59;773.01;;;;
30572.00;yes;4.51;15.08;10.57;156.99;460.79;;;;
30573.00;yes;3.70;14.45;10.75;175.09;522.97;;;;
30574.00;yes;2.53;14.93;12.41;181.00;623.77;;;;
30575.00;yes;3.40;12.96;9.56;262.15;696.11;;;;
30576.00;yes;2.75;12.72;9.97;237.56;657.85;;;;
30577.00;yes;4.19;15.37;11.18;289.74;899.61;;;;
30578.00;yes;2.61;15.39;12.78;179.61;637.72;;;;
30579.00;yes;3.81;16.00;12.19;174.31;590.28;;;;
30580.00;yes;2.71;10.83;8.12;150.64;339.69;;;;
30581.00;yes;2.53;13.79;11.26;206.51;645.93;;;;
30582.00;yes;3.00;15.15;12.15;206.33;696.61;;;;
30583.00;yes;4.13;15.26;11.13;459.18;1419.69;;;;
30584.00;yes;1.25;12.31;11.07;312.47;960.56;;;;
30585.00;yes;4.48;15.36;10.88;173.31;523.81;;;;
30586.00;yes;4.41;15.27;10.87;121.01;365.27;;;;
30587.00;yes;4.11;12.62;8.51;202.35;478.46;;;;
30588.00;yes;4.06;16.29;12.22;125.50;426.12;;;;
30589.00;yes;4.15;13.19;9.04;192.88;484.57;;;;
30590.00;yes;4.13;15.44;11.31;268.92;845.15;;;;
30591.00;yes;4.12;13.81;9.68;195.24;525.17;;;;
30592.00;yes;4.35;16.89;12.54;280.20;975.99;;;;
30593.00;yes;2.70;12.08;9.37;145.17;378.00;;;;
30594.00;yes;2.79;14.01;11.22;53.68;167.27;;;;
30595.00;yes;2.53;12.00;9.47;202.92;533.72;;;;
30596.00;yes;2.53;15.64;13.12;301.42;1098.26;;;;
30597.00;yes;3.59;11.77;8.18;241.34;548.61;;;;
30598.00;yes;4.14;12.68;8.53;251.65;596.56;;;;
30599.00;yes;4.36;16.18;11.82;298.63;980.79;;;;
30600.00;yes;2.53;12.00;9.47;162.92;428.45;;;;
30601.00;yes;4.20;15.07;10.87;228.47;689.94;;;;
30602.00;yes;4.14;13.76;9.62;354.72;948.21;;;;
30603.00;yes;4.00;16.06;12.06;259.63;870.03;;;;
30604.00;yes;4.19;16.00;11.81;244.05;800.44;;;;
30605.00;yes;4.10;13.06;8.96;165.24;411.37;;;;
30606.00;yes;4.16;17.46;13.30;198.93;735.11;;;;
30607.00;yes;2.73;14.63;11.90;151.18;499.71;;;;
30608.00;yes;4.14;15.54;11.40;388.34;1229.50;;;;
30609.00;yes;2.53;15.32;12.80;167.65;595.95;;;;
30610.00;yes;2.84;13.29;10.45;134.72;391.23;;;;
30611.00;yes;3.90;15.94;12.04;126.14;421.85;;;;
30612.00;yes;2.93;13.79;10.87;292.39;882.52;;;;
30613.00;yes;4.13;15.75;11.62;115.10;371.63;;;;
30614.00;yes;4.12;15.91;11.79;129.07;422.70;;;;
30615.00;yes;4.12;14.76;10.64;396.90;1173.35;;;;
30616.00;yes;4.13;14.72;10.60;229.03;674.09;;;;
30617.00;yes;4.13;15.22;11.09;425.51;1310.76;;;;
30618.00;yes;3.32;10.29;6.97;158.29;306.56;;;;
30619.00;yes;4.13;14.80;10.68;182.20;540.36;;;;
30620.00;yes;2.63;13.24;10.60;146.82;432.39;;;;
30621.00;yes;3.65;13.52;9.87;254.89;698.51;;;;
30622.00;yes;4.13;14.95;10.82;188.57;567.02;;;;
30623.00;yes;4.13;15.90;11.77;290.75;950.65;;;;
30624.00;yes;3.41;12.44;9.03;236.28;592.65;;;;
30625.00;yes;2.66;12.00;9.34;174.31;452.30;;;;
30626.00;yes;4.26;15.09;10.84;194.70;586.16;;;;
30627.00;yes;3.32;10.93;7.61;129.92;274.73;;;;
30628.00;yes;3.07;14.00;10.93;225.68;685.50;;;;
30629.00;yes;4.12;15.98;11.86;181.74;598.56;;;;
30630.00;yes;2.53;12.64;10.11;205.13;576.11;;;;
30631.00;yes;4.13;15.96;11.83;245.10;805.42;;;;
30632.00;yes;4.13;16.02;11.89;331.32;1094.52;;;;
30633.00;yes;3.64;12.24;8.61;305.67;730.80;;;;
30634.00;yes;4.32;12.73;8.40;207.16;483.63;;;;
30635.00;yes;3.05;13.16;10.11;213.36;599.23;;;;
30636.00;yes;4.13;14.16;10.03;138.93;387.22;;;;
30637.00;yes;2.54;10.04;7.51;248.78;518.66;;;;
30638.00;yes;2.75;13.49;10.74;51.37;153.23;;;;
30639.00;yes;4.19;15.00;10.81;272.62;818.41;;;;
30640.00;yes;3.97;10.61;6.64;152.58;281.37;;;;
30641.00;yes;4.52;15.00;10.48;177.93;517.78;;;;
30642.00;yes;4.13;17.30;13.17;343.18;1255.72;;;;
30643.00;yes;4.52;15.00;10.48;93.62;272.50;;;;
30644.00;yes;3.82;12.64;8.83;245.69;602.42;;;;
30645.00;yes;4.12;15.49;11.37;317.93;1004.18;;;;
30646.00;yes;4.13;13.28;9.14;169.29;429.92;;;;
30647.00;yes;4.13;14.22;10.10;264.58;742.02;;;;
30648.00;yes;3.08;14.83;11.75;245.43;800.82;;;;
30649.00;yes;3.21;10.76;7.55;158.90;333.25;;;;
30650.00;yes;3.39;10.23;6.84;164.49;312.41;;;;
30651.00;yes;2.66;12.57;9.91;217.57;598.82;;;;
30652.00;yes;4.13;16.05;11.93;384.55;1274.21;;;;
30653.00;yes;2.52;9.06;6.54;164.29;298.27;;;;
30654.00;yes;3.54;9.08;5.54;157.02;241.58;;;;
30655.00;yes;4.33;14.79;10.46;235.58;684.70;;;;
30656.00;yes;2.79;14.32;11.54;309.63;992.45;;;;
30657.00;yes;4.13;15.54;11.42;320.60;1016.78;;;;
30658.00;yes;4.59;13.60;9.02;352.58;882.92;;;;
30659.00;yes;3.96;15.22;11.25;118.52;370.49;;;;
30660.00;yes;4.13;16.00;11.87;45.32;149.39;;;;
30661.00;yes;3.07;12.01;8.94;336.93;836.67;;;;
30662.00;yes;2.86;14.00;11.14;214.92;664.95;;;;
30663.00;yes;4.28;14.35;10.07;532.56;1489.64;;;;
30664.00;yes;2.57;12.68;10.11;309.25;868.89;;;;
30665.00;yes;4.14;14.64;10.50;389.49;1136.28;;;;
30666.00;yes;4.32;13.35;9.03;376.81;945.10;;;;
30667.00;yes;2.53;10.02;7.49;171.71;357.39;;;;
30668.00;yes;2.53;13.81;11.28;170.61;534.78;;;;
30669.00;yes;3.82;12.91;9.10;206.20;521.14;;;;
30670.00;yes;2.72;11.66;8.94;185.34;460.45;;;;
30671.00;yes;2.53;14.93;12.41;218.67;753.62;;;;
30672.00;yes;4.11;12.77;8.66;144.69;348.06;;;;
30673.00;yes;3.78;13.09;9.32;262.82;680.23;;;;
30674.00;yes;1.20;13.66;12.46;301.49;1043.25;;;;
30675.00;yes;4.12;15.79;11.67;197.36;639.82;;;;
30676.00;yes;2.55;13.74;11.19;204.88;637.09;;;;
30677.00;yes;4.28;15.71;11.43;212.11;673.73;;;;
30678.00;yes;4.13;13.47;9.34;178.35;462.91;;;;
30679.00;yes;2.53;11.50;8.97;208.56;519.82;;;;
30680.00;yes;4.28;16.03;11.76;238.66;779.53;;;;
30681.00;yes;2.97;12.69;9.72;140.78;379.99;;;;
30682.00;yes;4.13;17.00;12.87;367.15;1312.89;;;;
30683.00;yes;3.66;14.62;10.96;188.80;574.69;;;;
30684.00;yes;4.13;13.13;9.00;234.58;586.61;;;;
30685.00;yes;4.36;15.77;11.41;217.20;688.39;;;;
30686.00;yes;3.36;12.60;9.24;242.39;622.09;;;;
30687.00;yes;4.15;15.93;11.78;371.06;1214.15;;;;
30688.00;yes;4.13;14.11;9.98;174.13;482.84;;;;
30689.00;yes;4.43;14.00;9.57;254.29;676.14;;;;
30690.00;yes;4.13;16.42;12.30;412.86;1410.15;;;;
30691.00;yes;4.02;15.00;10.98;166.80;508.63;;;;
30692.00;yes;4.06;15.31;11.25;243.71;761.91;;;;
30693.00;yes;4.00;15.25;11.26;296.05;925.58;;;;
30694.00;yes;2.56;14.67;12.10;162.10;544.91;;;;
30695.00;yes;2.75;14.29;11.54;145.63;466.69;;;;
30696.00;yes;3.41;10.56;7.15;138.72;275.52;;;;
30697.00;yes;2.59;13.00;10.41;176.34;509.85;;;;
30698.00;yes;4.15;13.27;9.12;303.88;769.68;;;;
30699.00;yes;4.11;12.75;8.64;234.73;563.68;;;;
30700.00;yes;3.60;14.77;11.17;394.92;1225.19;;;;
30701.00;yes;3.72;11.23;7.52;183.47;383.24;;;;
30702.00;yes;3.61;16.90;13.29;114.91;424.21;;;;
30703.00;yes;4.17;15.99;11.82;192.75;632.89;;;;
30704.00;yes;4.13;14.00;9.87;201.26;551.82;;;;
30705.00;yes;4.26;16.09;11.83;341.14;1120.95;;;;
30706.00;yes;3.66;13.29;9.63;154.65;413.85;;;;
30707.00;yes;2.53;11.21;8.68;341.45;823.41;;;;
30708.00;yes;4.10;12.82;8.72;149.87;363.10;;;;
30709.00;yes;2.53;15.97;13.44;170.29;635.96;;;;
30710.00;yes;4.16;14.26;10.11;290.61;815.98;;;;
30711.00;yes;3.34;9.56;6.22;246.62;426.01;;;;
30712.00;yes;2.81;14.61;11.80;204.01;668.57;;;;
30713.00;yes;4.13;15.10;10.97;350.26;1067.57;;;;
30714.00;yes;3.90;14.20;10.30;165.65;474.08;;;;
30715.00;yes;4.33;16.05;11.72;170.30;554.45;;;;
30716.00;yes;2.52;9.78;7.26;264.47;533.24;;;;
30717.00;yes;4.05;14.14;10.09;205.81;576.68;;;;
30718.00;yes;4.26;15.09;10.83;425.06;1278.50;;;;
30719.00;yes;3.27;13.00;9.73;260.29;703.32;;;;
30720.00;yes;4.42;14.35;9.94;199.77;551.50;;;;
30721.00;yes;4.31;13.34;9.03;108.24;271.61;;;;
30722.00;yes;2.53;14.00;11.47;196.44;626.13;;;;
30723.00;yes;4.13;16.38;12.26;307.46;1046.66;;;;
30724.00;yes;4.13;13.97;9.85;321.96;880.58;;;;
30725.00;yes;4.41;15.39;10.98;143.81;438.43;;;;
30726.00;yes;4.13;13.84;9.71;197.99;533.98;;;;
30727.00;yes;2.60;11.98;9.37;231.45;602.74;;;;
30728.00;yes;4.13;14.00;9.87;320.16;878.13;;;;
30729.00;yes;4.14;13.33;9.19;253.11;646.35;;;;
30730.00;yes;4.15;15.77;11.63;209.27;675.84;;;;
30731.00;yes;2.53;14.06;11.54;220.57;706.77;;;;
30732.00;yes;4.64;14.84;10.20;308.44;873.66;;;;
30733.00;yes;4.10;12.84;8.74;261.21;633.89;;;;
30734.00;yes;3.41;16.01;12.60;150.86;528.11;;;;
30735.00;yes;3.79;14.17;10.37;226.59;652.98;;;;
30736.00;yes;2.65;15.92;13.28;445.68;1643.77;;;;
30737.00;yes;4.13;11.57;7.44;200.43;414.44;;;;
30738.00;yes;4.07;15.53;11.46;183.99;585.91;;;;
30739.00;yes;4.14;14.59;10.45;370.29;1075.19;;;;
30740.00;yes;4.13;13.00;8.87;311.25;767.22;;;;
30741.00;yes;4.05;15.71;11.66;208.59;675.36;;;;
30742.00;yes;3.41;12.56;9.15;164.34;417.52;;;;
30743.00;yes;2.80;12.90;10.10;208.22;584.07;;;;
30744.00;yes;4.13;12.92;8.79;257.27;628.39;;;;
30745.00;yes;2.52;14.18;11.66;239.63;776.25;;;;
30746.00;yes;3.89;14.24;10.35;374.78;1077.69;;;;
30747.00;yes;3.05;14.18;11.13;196.67;608.08;;;;
30748.00;yes;3.59;15.44;11.85;198.74;654.14;;;;
30749.00;yes;2.78;13.74;10.96;129.62;394.55;;;;
30750.00;yes;3.95;12.23;8.28;201.24;462.98;;;;
30751.00;yes;2.57;12.34;9.77;271.80;737.86;;;;
30752.00;yes;4.13;14.28;10.16;256.81;724.53;;;;
30753.00;yes;4.24;14.89;10.65;337.20;997.90;;;;
30754.00;yes;3.07;12.85;9.78;208.17;565.25;;;;
30755.00;yes;4.13;13.83;9.71;186.42;502.66;;;;
30756.00;yes;4.12;14.26;10.13;229.87;647.10;;;;
30757.00;yes;4.00;13.04;9.04;250.52;628.93;;;;
30758.00;yes;3.65;15.02;11.36;329.32;1039.53;;;;
30759.00;yes;4.11;16.72;12.60;95.40;334.00;;;;
30760.00;yes;4.29;15.69;11.40;279.07;883.51;;;;
30761.00;yes;2.53;11.25;8.72;312.43;757.06;;;;
30762.00;yes;4.21;15.67;11.46;415.82;1323.52;;;;
30763.00;yes;4.13;13.44;9.31;175.95;455.24;;;;
30764.00;yes;4.13;14.28;10.15;222.05;626.07;;;;
30765.00;yes;4.16;14.50;10.35;50.99;146.55;;;;
30766.00;yes;4.14;16.00;11.86;266.55;878.39;;;;
30767.00;yes;2.52;14.77;12.25;134.15;456.67;;;;
30768.00;yes;2.62;10.96;8.34;179.55;415.99;;;;
30769.00;yes;2.53;12.82;10.30;185.78;531.30;;;;
30770.00;yes;4.13;16.01;11.88;204.62;675.32;;;;
30771.00;yes;4.31;13.33;9.02;70.73;177.29;;;;
30772.00;yes;4.30;13.79;9.49;29.20;76.95;;;;
30773.00;yes;2.53;14.80;12.27;134.61;458.81;;;;
30774.00;yes;4.13;16.03;11.90;170.32;563.19;;;;
30775.00;yes;2.52;15.11;12.59;222.73;779.17;;;;
30776.00;yes;4.21;14.23;10.02;80.41;223.80;;;;
30777.00;yes;4.35;13.55;9.20;122.06;312.06;;;;
30778.00;yes;4.32;12.96;8.64;200.05;479.95;;;;
30779.00;yes;4.37;14.98;10.61;90.91;268.00;;;;
30780.00;yes;4.53;13.20;8.66;394.56;949.63;;;;
30781.00;yes;4.14;13.22;9.08;234.22;591.04;;;;
30782.00;yes;3.67;11.00;7.33;52.17;106.24;;;;
30783.00;yes;3.95;14.64;10.69;268.60;797.78;;;;
30784.00;yes;2.53;12.00;9.47;156.97;413.03;;;;
30785.00;yes;2.53;11.83;9.31;162.42;419.88;;;;
30786.00;yes;2.53;12.20;9.67;190.29;511.32;;;;
30787.00;yes;2.58;12.93;10.35;216.88;623.52;;;;
30788.00;yes;2.62;11.17;8.54;294.59;699.10;;;;
30789.00;yes;4.30;13.38;9.08;55.26;139.34;;;;
30790.00;yes;3.83;15.92;12.09;195.69;657.17;;;;
30791.00;yes;4.58;16.00;11.42;378.38;1200.61;;;;
30792.00;yes;3.95;13.32;9.37;182.07;473.79;;;;
30793.00;yes;4.14;12.92;8.78;202.81;494.79;;;;
30794.00;yes;3.22;12.37;9.15;156.73;398.54;;;;
30795.00;yes;4.14;15.08;10.94;317.49;964.73;;;;
30796.00;yes;4.13;15.00;10.87;284.13;858.23;;;;
30797.00;yes;2.63;11.71;9.09;189.67;478.77;;;;
30798.00;yes;4.12;15.03;10.91;196.52;595.60;;;;
30799.00;yes;2.53;15.22;12.69;177.60;626.01;;;;
30800.00;yes;4.06;13.22;9.16;275.08;699.55;;;;
30801.00;yes;4.03;16.29;12.26;215.49;733.73;;;;
30802.00;yes;4.10;16.15;12.05;99.28;332.34;;;;
30803.00;yes;3.94;16.01;12.08;66.33;222.49;;;;
30804.00;yes;3.50;12.81;9.31;50.88;131.60;;;;
30805.00;yes;4.13;15.07;10.94;275.08;836.29;;;;
30806.00;yes;2.53;12.61;10.07;266.26;744.99;;;;
30807.00;yes;3.88;14.07;10.19;360.69;1020.81;;;;
30808.00;yes;2.53;12.69;10.16;211.55;596.82;;;;
30809.00;yes;4.13;15.29;11.17;226.45;702.49;;;;
30810.00;yes;4.16;17.17;13.01;304.93;1101.89;;;;
30811.00;yes;2.85;14.02;11.17;222.87;691.63;;;;
30812.00;yes;2.53;14.77;12.24;133.95;455.57;;;;
30813.00;yes;2.61;13.81;11.20;142.03;441.82;;;;
30814.00;yes;3.71;16.86;13.16;123.92;452.89;;;;
30815.00;yes;3.68;14.45;10.77;268.61;803.50;;;;
30816.00;yes;2.53;18.11;15.57;439.50;1901.41;;;;
30817.00;yes;4.13;13.85;9.72;298.14;805.13;;;;
30818.00;yes;4.13;12.92;8.79;41.41;101.13;;;;
30819.00;yes;4.13;12.10;7.97;79.20;175.43;;;;
30820.00;yes;2.53;9.29;6.76;155.45;291.91;;;;
30821.00;yes;2.61;13.82;11.21;240.80;749.91;;;;
30822.00;yes;4.10;16.25;12.16;117.47;396.63;;;;
30823.00;yes;2.71;12.21;9.50;309.20;816.34;;;;
30824.00;yes;3.76;14.38;10.62;186.93;551.56;;;;
30825.00;yes;3.93;11.63;7.69;330.34;706.05;;;;
30826.00;yes;4.19;15.91;11.72;284.12;924.81;;;;
30827.00;yes;2.56;9.92;7.36;346.06;707.61;;;;
30828.00;yes;4.32;15.45;11.13;159.41;492.91;;;;
30829.00;yes;4.33;16.06;11.72;82.67;269.17;;;;
30830.00;yes;2.64;12.00;9.36;162.92;423.51;;;;
30831.00;yes;2.92;13.10;10.17;182.21;514.98;;;;
30832.00;yes;4.13;17.98;13.85;384.86;1481.14;;;;
30833.00;yes;4.58;14.10;9.53;213.13;563.95;;;;
30834.00;yes;4.13;15.11;10.98;250.52;764.36;;;;
30835.00;yes;4.08;13.65;9.57;336.78;895.59;;;;
30836.00;yes;4.31;14.79;10.48;249.96;727.54;;;;
30837.00;yes;4.30;14.09;9.79;296.01;804.89;;;;
30838.00;yes;2.54;11.74;9.21;154.61;395.37;;;;
30839.00;yes;2.67;14.57;11.89;163.21;539.24;;;;
30840.00;yes;2.54;14.12;11.58;293.67;944.72;;;;
30841.00;yes;3.78;14.02;10.25;207.48;590.69;;;;
30842.00;yes;4.13;14.21;10.08;433.10;1212.81;;;;
30843.00;yes;4.40;15.20;10.80;230.55;691.62;;;;
30844.00;yes;4.41;13.00;8.59;221.06;527.64;;;;
30845.00;yes;4.16;15.74;11.58;304.84;980.30;;;;
30846.00;yes;4.13;15.67;11.55;371.06;1190.06;;;;
30847.00;yes;4.13;14.18;10.06;218.72;611.02;;;;
30848.00;yes;4.17;14.07;9.90;280.70;771.74;;;;
30849.00;yes;4.13;16.00;11.87;235.56;776.97;;;;
30850.00;yes;2.53;15.81;13.29;246.65;910.27;;;;
30851.00;yes;4.13;14.67;10.54;250.79;734.24;;;;
30852.00;yes;2.54;9.21;6.67;186.32;345.32;;;;
30853.00;yes;1.29;13.35;12.06;289.49;969.47;;;;
30854.00;yes;4.21;15.10;10.89;267.60;809.62;;;;
30855.00;yes;2.53;15.75;13.22;190.63;700.17;;;;
30856.00;yes;3.61;11.09;7.48;182.58;379.27;;;;
30857.00;yes;2.53;15.97;13.45;234.34;875.29;;;;
30858.00;yes;4.35;13.11;8.76;151.09;367.65;;;;
30859.00;yes;3.59;13.04;9.44;301.29;790.33;;;;
30860.00;yes;3.14;12.75;9.61;220.59;588.76;;;;
30861.00;yes;2.53;15.21;12.68;213.38;751.63;;;;
30862.00;yes;2.16;13.91;11.75;349.86;1141.92;;;;
30863.00;yes;2.53;14.50;11.98;202.64;674.11;;;;
30864.00;yes;3.67;14.39;10.72;382.12;1137.59;;;;
30865.00;yes;4.12;13.03;8.91;209.31;518.00;;;;
30866.00;yes;4.12;14.62;10.49;267.70;780.21;;;;
30867.00;yes;4.13;14.00;9.87;338.17;927.53;;;;
30868.00;yes;4.13;12.00;7.87;156.08;341.31;;;;
30869.00;yes;4.35;14.01;9.66;207.70;557.28;;;;
30870.00;yes;4.13;13.48;9.35;167.91;436.14;;;;
30871.00;yes;4.13;16.65;12.52;297.36;1033.96;;;;
30872.00;yes;4.10;14.64;10.54;404.33;1183.62;;;;
30873.00;yes;4.19;15.40;11.21;231.61;721.24;;;;
30874.00;yes;4.12;14.70;10.58;202.60;595.36;;;;
30875.00;yes;4.03;12.29;8.26;281.82;646.46;;;;
30876.00;yes;4.21;16.30;12.09;386.63;1298.88;;;;
30877.00;yes;2.57;14.18;11.62;396.49;1279.49;;;;
30878.00;yes;2.63;12.35;9.72;269.37;726.95;;;;
30879.00;yes;3.50;9.72;6.22;144.14;249.01;;;;
30880.00;yes;2.67;13.35;10.68;161.97;480.66;;;;
30881.00;yes;3.25;10.00;6.75;200.92;376.56;;;;
30882.00;yes;4.13;14.95;10.82;113.13;340.08;;;;
30883.00;yes;2.53;15.12;12.60;170.18;595.47;;;;
30884.00;yes;4.13;12.28;8.15;186.85;423.01;;;;
30885.00;yes;2.53;16.00;13.47;185.62;694.61;;;;
30886.00;yes;4.24;14.63;10.39;256.62;740.56;;;;
30887.00;yes;4.13;14.51;10.38;310.73;896.22;;;;
30888.00;yes;4.26;14.54;10.28;431.96;1233.82;;;;
30889.00;yes;3.77;13.78;10.01;266.92;742.37;;;;
30890.00;yes;4.13;14.00;9.87;167.14;458.42;;;;
30891.00;yes;3.29;13.00;9.71;181.02;488.47;;;;
30892.00;yes;4.12;14.09;9.97;199.66;552.90;;;;
30893.00;yes;2.68;13.93;11.25;150.22;469.43;;;;
30894.00;yes;4.45;15.93;11.48;132.39;422.33;;;;
30895.00;yes;4.30;16.72;12.42;228.11;787.29;;;;
30896.00;yes;4.14;16.34;12.20;244.17;827.20;;;;
30897.00;yes;4.13;13.99;9.87;257.90;706.96;;;;
30898.00;yes;4.13;14.00;9.87;215.22;590.31;;;;
30899.00;yes;4.13;14.50;10.37;199.39;574.34;;;;
30900.00;yes;2.53;9.63;7.10;104.84;206.79;;;;
30901.00;yes;4.32;16.63;12.31;205.44;702.43;;;;
30902.00;yes;4.08;16.29;12.22;202.26;686.32;;;;
30903.00;yes;2.83;13.90;11.08;142.63;438.85;;;;
30904.00;yes;2.53;14.07;11.55;175.41;562.62;;;;
30905.00;yes;3.14;14.45;11.32;205.69;646.58;;;;
30906.00;yes;2.53;14.13;11.61;335.58;1081.92;;;;
30907.00;yes;4.08;13.00;8.92;283.65;703.09;;;;
30908.00;yes;3.52;12.78;9.26;241.08;620.15;;;;
30909.00;yes;3.97;13.00;9.03;245.22;614.99;;;;
30910.00;yes;4.09;15.31;11.23;295.80;922.36;;;;
